date,evaporation,precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,month,is_monsoon,flood_event,district,avg_elevation_m,is_missing_precipitation,flood_onset,flood_state,precipitation_lag1,precipitation_lag2,precipitation_lag3,precipitation_lag5,precipitation_lag7,soil_moisture_lag1,soil_moisture_lag2,soil_moisture_lag3,water_area_km2_lag1,water_area_km2_lag2,water_area_km2_lag3,water_area_km2_lag5,water_area_km2_lag7,water_area_km2_lag14,humidity_lag1,humidity_lag2,pressure_lag1,precipitation_3day_sum,precipitation_7day_sum,precipitation_14day_sum,precipitation_30day_sum,soil_moisture_7day_avg,temperature_7day_avg,precip_change_1day,soil_moisture_change_3day,pressure_drop_1day,precipitation_zscore,soil_moisture_zscore,temperature_zscore,pressure_zscore,water_area_km2_lag1_zscore,water_area_km2_lag2_zscore,water_area_km2_lag3_zscore,water_area_km2_lag5_zscore,water_area_km2_lag7_zscore,water_area_km2_lag14_zscore,days_since_heavy_rain,days_since_dry_day,days_in_monsoon,precip_x_soil_moisture,precip_7day_x_monsoon,pressure_low_x_humidity_high
2022-08-07,-0.0024869,0.283698454,98512.66584,0.227433546,31.3525592,0.718626678,72.23978294,8,1,1,Sindh_District,109,0,0,continuation,0.513186287,0.513186287,0.21343895,0.006477043,0.022796905,0.231642269,0.231642269,0.216401738,1128.710311,995.5558468,1239.902851,895.0813303,449.6373631,434.4412313,79.52088768,79.52088768,98568.08675,1.3100710279999999,1.5817405930000001,1.980308809,11.156985339,0.23276317057142856,30.58543599714286,-0.22948783300000003,0.011031807999999976,55.42091000000073,-0.04264730091656844,0.8591513978185945,0.7199563260045757,-0.9276479880747868,0.9085540163903223,0.6438853375904452,1.124744021767841,0.444390987122597,-0.42905747062845995,-0.46748588337013797,,0.0,67,0.06452254538793788,1.5817405930000001,1074.4469687764713
2022-08-08,-0.002505518,0.414422456,98499.22277,0.216862114,31.47630911,0.637762456,72.77315643,8,1,0,Sindh_District,109,0,0,non_flood,0.283698454,0.513186287,0.513186287,0.045276529,0.006477043,0.227433546,0.231642269,0.231642269,912.182546,1128.710311,995.5558468,1484.249854,1728.596858,256.540899,72.23978294,79.52088768,98512.66584,1.211307197,1.989686006,2.297519667,9.821656589,0.2285256507142857,30.72066771857143,0.130724002,-0.014780155000000017,13.443070000008447,-0.03600038226390182,0.7540486073884357,0.7395247626565827,-0.9409362387188465,0.48075344690696514,0.906737439872048,0.642918434640593,1.6036627056175043,2.083622358591435,-0.8167419070801036,,0.0,68,0.08987252989723198,1.989686006,1092.162961253726
2022-08-09,-0.002455017,,98454.67059,0.212636372,31.74476651,2.207090768,69.99748674,8,1,0,Sindh_District,109,1,0,non_flood,0.414422456,0.283698454,0.513186287,0.21343895,0.006477043,0.216862114,0.227433546,0.231642269,695.654781,912.182546,1128.710311,1239.902851,895.0813303,434.0822726,72.77315643,72.23978294,98499.22277,0.69812091,1.9832089629999998,2.222113025,8.971554304,0.22368445342857143,30.894250497142853,,-0.01900589700000002,44.55217999999877,,0.7120356354620286,0.7819756349494407,-0.9849753261132346,0.05295287742360801,0.4793031921768298,0.9054844853348996,1.1228757004021235,0.44607428756583806,-0.4681905953097801,,1.0,69,,1.9832089629999998,1081.6917488540741
2022-08-10,-0.002052994,0.845007451,98306.72218,0.246720194,31.30910691,3.243738759,73.01188227,8,1,0,Sindh_District,109,0,0,non_flood,,0.414422456,0.283698454,0.513186287,0.045276529,0.212636372,0.216862114,0.227433546,479.127016,695.654781,912.182546,995.5558468,1484.249854,78.64056681,69.99748674,72.77315643,98454.67059,1.259429907,2.7829398850000002,3.0671204760000004,9.816561754999999,0.22619121457142857,30.936718117142856,,0.019286648000000017,147.94840999999724,-0.014106442428554217,1.0509021958981968,0.7130852633569368,-1.1312198635937984,-0.3748476920597489,0.051868944481611584,0.478515397491768,0.6420886928255739,1.603571355624278,-1.1659979305741162,,0.0,70,0.2084804022421655,2.7829398850000002,1236.2940084424247
2022-08-10,-0.002052994,0.845007451,98306.72218,0.246720194,31.30910691,3.243738759,73.01188227,8,1,0,Sindh_District,109,0,0,non_flood,0.845007451,,0.414422456,0.513186287,0.21343895,0.246720194,0.212636372,0.216862114,407.8716136,479.127016,695.654781,1128.710311,1239.902851,290.7859804,73.01188227,69.99748674,98306.72218,1.690014902,3.414508386,3.820783545,9.986464755,0.23052242257142858,30.98118710857143,0.0,0.02985808000000001,-0.0,-0.014106442428554217,1.0509021958981968,0.7130852633569368,-1.1312198635937984,-0.515629183641144,-0.37556530321360637,0.05154630964863653,0.9040887799466617,1.1235203546217498,-0.7495115607015539,,0.0,70,0.2084804022421655,3.414508386,1236.2940084424247
2022-08-11,-0.002481986,0.110940175,98282.52228,0.2505207,32.02418514,3.492086225,68.17778438,8,1,0,Sindh_District,109,0,0,non_flood,0.845007451,0.845007451,,0.283698454,0.513186287,0.246720194,0.246720194,0.212636372,262.5992511,407.8716136,479.127016,912.182546,995.5558468,147.4896882,73.01188227,73.01188227,98306.72218,1.800955077,3.0122622740000002,3.8452572010000003,10.09740493,0.23321934128571425,31.293466334285714,-0.734067276,0.037884327999999995,24.19989999999234,-0.05143153494795682,1.0886874066101002,0.8261597944413197,-1.1551410614125168,-0.8026482613455329,-0.516226244867274,-0.37542277819449477,0.4780400279579588,0.6434693512616677,-1.030832526093328,,0.0,71,0.0277928102991225,3.0122622740000002,1170.938256716137
2022-08-12,-0.001860441,0.64473215,98481.05416,0.334101046,28.58804263,3.409361682,82.96154817,8,1,0,Sindh_District,109,0,0,non_flood,0.110940175,0.845007451,0.845007451,0.414422456,0.513186287,0.2505207,0.246720194,0.246720194,275.0154584,262.5992511,407.8716136,695.654781,1128.710311,4.19339593,68.17778438,73.01188227,98282.52228,1.600679776,3.143808137,4.464647181,10.708876445000001,0.24785630942857143,31.11486805857143,0.533791975,0.08738085200000001,-198.531879999995,-0.024289833493075945,1.9196559631612065,0.28280637273616643,-0.9588956068939679,-0.7781171784437009,-0.8029995507114207,-0.5159306440869972,0.051991275969255867,0.9050683602217462,-1.3121534916225266,,0.0,72,0.2154056857048289,3.143808137,1260.1409847278114
2022-08-13,-0.001444044,0.928131857,98551.09466,0.393165918,27.51136321,0.108314063,86.21508752,8,1,0,Sindh_District,109,0,0,non_flood,0.64473215,0.110940175,0.845007451,,0.283698454,0.334101046,0.2505207,0.246720194,142.1593032,275.0154584,262.5992511,479.127016,912.182546,449.6373631,82.96154817,68.17778438,98481.05416,1.683804182,3.78824154,5.369982133000001,11.618298515,0.2715323625714286,30.566125774285716,0.28339970700000006,0.146445724,-70.0405000000028,-0.009879818730687065,2.506887935480582,0.11255224467425419,-0.8896617399844957,-1.0406051732462576,-0.778489473555711,-0.8023918658404371,-0.37405747601944683,0.4796718173671148,-0.4376526587795813,,0.0,73,0.3649098135824497,3.78824154,1249.1750069629516
2022-08-14,-0.001666389,,98624.03926,0.401047471,26.76971025,2.012704662,86.2218355,8,1,0,Sindh_District,109,1,0,non_flood,0.928131857,0.64473215,0.110940175,0.845007451,0.414422456,0.393165918,0.334101046,0.2505207,9.303147936,142.1593032,275.0154584,407.8716136,695.654781,1728.596858,86.21508752,82.96154817,98551.09466,1.572864007,3.373819084,5.36350509,11.448421686,0.2978445564285715,29.893754508571426,,0.150526771,-72.94460000000254,,2.5852475383445257,-0.004724519127301587,-0.8175572186266433,-1.3030931681752616,-1.040752702244148,-0.7779084620360694,-0.5142624758954343,0.054275274512483394,2.073215656641098,,1.0,74,,3.373819084,1186.3786057873783
2022-08-15,-0.00138792,0.873241859,98888.89902,0.40997642,27.25366068,2.090945997,88.08548678,8,1,0,Sindh_District,109,0,0,non_flood,,0.928131857,0.64473215,0.845007451,,0.401047471,0.393165918,0.334101046,296.0387704,9.303147936,142.1593032,262.5992511,479.127016,895.0813303,86.2218355,86.21508752,98624.03926,1.801373716,4.247060943,6.230269905999999,11.752629146,0.3260359918571429,29.252167961428572,,0.075875374,-264.8597599999921,-0.01267080849514542,2.6740205121014005,0.0718020281014338,-0.555747760191688,-0.7365807738813285,-1.3030159310589235,-1.0398862799851418,-0.8001062278113856,-0.3711212683421478,0.43684817412226007,,0.0,75,0.35800857114696477,4.247060943,978.7187068503529
2022-08-15,-0.00138792,0.873241859,98888.89902,0.40997642,27.25366068,2.090945997,88.08548678,8,1,1,Sindh_District,109,0,1,onset,0.873241859,,0.928131857,0.110940175,0.845007451,0.40997642,0.401047471,0.393165918,582.7743929,296.0387704,9.303147936,275.0154584,407.8716136,1484.249854,88.08548678,86.2218355,98888.89902,1.746483718,4.2752953510000005,7.058235236,12.056836606,0.34935830985714283,28.672818499999998,0.0,0.016810502000000005,-0.0,-0.01267080849514542,2.6740205121014005,0.0718020281014338,-0.555747760191688,-0.17006837951626924,-0.7369886362437762,-1.301864098060415,-0.7756755982124609,-0.511111637894411,1.5935107459241715,,0.0,75,0.35800857114696477,4.2752953510000005,978.7187068503529
2022-08-16,-0.00180129,,98837.2425,0.40922409,27.904294,2.768939896,85.67815629,8,1,1,Sindh_District,109,1,0,continuation,0.873241859,0.873241859,,0.64473215,0.845007451,0.40997642,0.40997642,0.401047471,1272.598052,582.7743929,296.0387704,142.1593032,262.5992511,1239.902851,88.08548678,88.08548678,98888.89902,1.746483718,3.4302879,6.844796285999999,11.267425896999999,0.37257315214285713,28.186416655714286,,0.008176618999999996,51.65652000000409,,2.666540732415514,0.17468595671281853,-0.6068093692705301,1.1928374547820397,-0.1709613413575636,-0.7364527884503677,-1.0370887205294876,-0.7965178110003164,1.113805837170457,,1.0,76,,3.4302879,996.2291881237028
2022-08-17,-0.001788485,1.298447823,98541.68933,0.414274551,28.10693938,2.098993804,83.27262544,8,1,1,Sindh_District,109,0,0,continuation,,0.873241859,0.873241859,0.928131857,0.110940175,0.40922409,0.40997642,0.40997642,1118.190187,1272.598052,582.7743929,9.303147936,275.0154584,995.5558468,85.67815629,88.08548678,98837.2425,2.1716896820000002,4.617795548,7.6300578219999995,11.205178066,0.3959665594285714,27.626810118571427,,0.004298130999999983,295.5531699999992,0.008949623943395511,2.7167531865143246,0.2067300469376273,-0.8989587519341569,0.8877690836209124,1.1907774489069143,-0.17104147876933226,-1.2985018429724433,-0.7721245805950312,0.6341009260608879,,2.0,77,0.5379138888702525,4.617795548,1214.3735819806598
2022-08-18,-0.000993476,5.351311374,98496.22469,0.425487947,26.36983993,3.733270148,90.31079719,8,1,1,Sindh_District,109,0,0,continuation,1.298447823,,0.873241859,,0.64473215,0.414274551,0.40922409,0.40997642,963.7823207,1118.190187,1272.598052,296.0387704,142.1593032,1128.710311,83.27262544,85.67815629,98541.68933,6.649759197,9.324374772,12.468182909,15.965675360999999,0.409021831,27.309924018571426,4.052863551,0.01551152699999997,45.46463999999105,0.21502543191823512,2.8282384810135346,-0.06795557138372663,-0.9438997908308855,0.5827007098913354,0.8859703050540239,1.1892153848182925,-0.734309282718145,-1.0331375232956512,0.8955113354990212,,3.0,78,2.276918490281009,9.324374772,1358.0714704073914
2022-08-18,-0.000993476,5.351311374,98496.22469,0.425487947,26.36983993,3.733270148,90.31079719,8,1,1,Sindh_District,109,0,0,continuation,5.351311374,1.298447823,,0.873241859,0.928131857,0.425487947,0.414274551,0.40922409,809.3744548,963.7823207,1118.190187,582.7743929,9.303147936,912.182546,90.31079719,83.27262544,98496.22469,12.001070571,13.747554289,17.535795829,20.726172656,0.4136392637142857,27.146849264285716,0.0,0.016263856999999993,-0.0,0.21502543191823512,2.8282384810135346,-0.06795557138372663,-0.9438997908308855,0.2776323369520505,0.5811631586348831,0.8847399505715324,-0.17011672239301154,-1.2941504661220078,0.4704214818208452,,3.0,78,2.276918490281009,13.747554289,1358.0714704073914
2022-08-19,-0.00148515,2.384503981,98664.63409,0.414713127,27.31925917,5.092830602,85.56571992,8,1,0,Sindh_District,109,0,0,non_flood,5.351311374,5.351311374,1.298447823,0.873241859,,0.425487947,0.425487947,0.414274551,873.4496526,809.3744548,963.7823207,1272.598052,296.0387704,695.654781,90.31079719,90.31079719,98496.22469,13.087126729,16.13205827,19.505877354,22.302189184999996,0.41559150028571423,27.225356252857143,-2.966807393,0.00043857600000002384,-168.4094000000041,0.06417228255243686,2.7211135760448717,0.08217504490631332,-0.777429905751483,0.4042276773168244,0.2763560130053578,0.5802645137613148,1.1872080948277057,-0.7308215899870865,0.045331628142669195,,4.0,79,0.9888851023044586,16.13205827,1142.6154544577535
2022-08-20,-0.001310192,0.313731658,98814.31617,0.408739536,27.21582876,3.804615579,85.18202942,8,1,0,Sindh_District,109,0,0,non_flood,2.384503981,5.351311374,5.351311374,,0.873241859,0.414713127,0.425487947,0.425487947,753.5406584,873.4496526,809.3744548,1118.190187,582.7743929,479.127016,85.56571992,90.31079719,98664.63409,8.049547013,15.572548069,19.819609012,22.214340276999998,0.4154148025714286,27.219951692857144,-2.070772323,-0.016748410999999963,-149.68207999999868,-0.04112020366730475,2.661723222591482,0.06581970835717067,-0.6294716643703896,0.16731978698259137,0.40284295091637035,0.2757890777398532,0.8833889602216188,-0.16749271378143848,-0.3797582255355066,,0.0,80,0.12823453231943072,15.572548069,1009.9895488987781
2022-08-21,-0.001008516,1.68058599,98804.13966,0.414017055,26.62417597,2.383184401,88.20932634,8,1,0,Sindh_District,109,0,0,non_flood,0.313731658,2.384503981,5.351311374,1.298447823,0.873241859,0.408739536,0.414713127,0.425487947,633.6316641,753.5406584,873.4496526,963.7823207,1272.598052,407.8716136,85.18202942,85.56571992,98814.31617,4.378821629,16.3798922,20.655187550999997,23.797714669,0.4159920361428572,27.130025305714287,1.366854332,-0.011470891999999955,10.176510000004782,0.028380189648751816,2.714193121981477,-0.02773769415809962,-0.6395309748970595,-0.06958810354921469,0.16613792268238248,0.4021383648995588,0.5795698230576,1.187754266948593,-0.519647669182586,,1.0,81,0.6957912622540595,16.3798922,1054.8603498812329
2022-08-22,-0.000969505,0.464151692,98800.57639,0.395207547,26.75287923,0.669218016,86.91607029,8,1,1,Sindh_District,109,0,1,onset,1.68058599,0.313731658,2.384503981,5.351311374,,0.414017055,0.408739536,0.414713127,513.7226699,633.6316641,753.5406584,809.3744548,1118.190187,262.5992511,88.20932634,85.18202942,98804.13966,2.45846934,16.844043892,20.274331792,24.186459719,0.41398967285714283,26.965537481428573,-1.216434298,-0.019505580000000022,3.563269999998738,-0.033471801580216363,2.527186122606331,-0.007385989738945904,-0.6430532079042827,-0.3064959938834475,-0.07056710574900925,0.1656909334223006,0.2757506866806369,0.8844002284465806,-0.8048480790173613,,0.0,82,0.18343625163121952,16.844043892,1042.4918679424536
2022-08-22,-0.000969505,0.464151692,98800.57639,0.395207547,26.75287923,0.669218016,86.91607029,8,1,0,Sindh_District,109,0,0,non_flood,0.464151692,1.68058599,0.313731658,5.351311374,1.298447823,0.395207547,0.414017055,0.408739536,879.5589663,513.7226699,633.6316641,873.4496526,963.7823207,275.0154584,86.91607029,88.20932634,98800.57639,2.608889374,16.009747761,20.627543308999996,24.650611411,0.41126581514285715,26.77210031714286,0.0,-0.013531989000000022,-0.0,-0.033471801580216363,2.527186122606331,-0.007385989738945904,-0.6430532079042827,0.4162980364230223,-0.3072721339829969,-0.07075649825214655,0.40182762677245054,0.5810461873905521,-0.7804724348850954,,0.0,82,0.18343625163121952,16.009747761,1042.4918679424536
2022-08-23,-0.001314098,1.937244771,98796.77449,0.397627393,27.70857829,2.07625372,84.38448588,8,1,0,Sindh_District,109,0,0,non_flood,0.464151692,0.464151692,1.68058599,2.384503981,5.351311374,0.395207547,0.395207547,0.414017055,393.8136756,879.5589663,513.7226699,753.5406584,809.3744548,142.1593032,86.91607029,86.91607029,98800.57639,2.865548155,12.595681158000001,21.920055929999997,26.4965118,0.407285736,26.963348654285713,1.473093079,-0.016389662000000027,3.801900000005844,0.04143050950355229,2.551244600872214,0.1437376475549558,-0.64681132268935,-0.5434038844152536,0.41490297428239714,-0.30720392972940447,0.16588985994088218,0.2776921471203746,-1.041297200587605,,1.0,83,0.770301587895612,12.595681158000001,1015.3356605905112
2022-08-24,-0.000856312,,98746.85343,0.423587506,25.65579607,2.641920657,89.93887296,8,1,0,Sindh_District,109,1,0,non_flood,1.937244771,0.464151692,0.464151692,0.313731658,5.351311374,0.397627393,0.395207547,0.395207547,589.5282547,393.8136756,879.5589663,633.6316641,873.4496526,9.303147936,84.38448588,86.91607029,98796.77449,2.4013964629999998,7.244369784000001,20.991924072999996,26.410045281,0.4070142444285714,26.861342388571426,,0.02837995900000001,49.921059999993304,,2.809344006532889,-0.18086653868192393,-0.6961574584824866,-0.15672456689135286,-0.5439771624143886,0.41418526381728654,-0.07004790708745014,0.4035760845768329,-1.3021219664157602,,2.0,84,,7.244369784000001,1127.0659015948947
2022-08-25,-0.001107996,0.357713637,98870.98324,0.404218292,26.2726852,2.696586749,81.98444839,8,1,0,Sindh_District,109,0,0,non_flood,,1.937244771,0.464151692,1.68058599,2.384503981,0.423587506,0.397627393,0.395207547,299.4975431,589.5282547,393.8136756,513.7226699,753.5406584,296.0387704,89.93887296,84.38448588,98746.85343,2.294958408,5.217579440000001,21.34963771,26.742416748,0.4055149822857143,26.711831821428575,,0.009010744999999987,-124.12980999999854,-0.03888385355467362,2.6167723246794843,-0.08331854158263731,-0.5734572101256411,-0.7297471702057283,-0.15762895491963722,-0.5436513614038516,-0.30598567391901826,0.1679994988680391,-0.7391992216234584,,0.0,85,0.14459439537324797,5.217579440000001,925.618162916649
2022-08-26,-0.001799429,0.511424345,99128.60878,0.383661765,27.21919917,2.802950027,79.83595249,8,1,0,Sindh_District,109,0,0,non_flood,0.357713637,,1.937244771,0.464151692,0.313731658,0.404218292,0.423587506,0.397627393,9.466831419,299.4975431,589.5282547,879.5589663,633.6316641,582.7743929,81.98444839,89.93887296,98870.98324,0.869137982,5.415272127000001,20.987820195999998,27.231044188000002,0.40193244357142854,26.712313308571428,0.15371070800000003,-0.013965628000000008,-257.62553999999363,-0.03106813068444057,2.412396195764036,0.06635266756963609,-0.31879865759046844,-1.302769773680138,-0.7301608841216719,-0.15772360144230857,0.4138485584871082,-0.06757708703721743,-0.17627647676048128,,0.0,86,0.19621396686666892,5.415272127000001,695.6834804012353
2022-08-27,-0.002113727,,99125.19547,0.367370519,27.50873009,2.623998389,77.89946389,8,1,1,Sindh_District,109,1,1,onset,0.511424345,0.357713637,,0.464151692,1.68058599,0.383661765,0.404218292,0.423587506,438.3102134,9.466831419,299.4975431,393.8136756,513.7226699,1272.598052,79.83595249,81.98444839,99128.60878,0.869137982,3.7346861370000006,20.114578336999998,27.224567145,0.39526865271428574,26.838678182857144,,-0.056216986999999996,3.4133099999889964,,2.2504261415477136,0.1121358723155421,-0.3221726576370129,-0.4554907051937448,-1.3026928134836036,-0.729632466701904,-0.5419234409473506,-0.303153672746011,1.1779934401278354,,1.0,87,,3.7346861370000006,681.4680389554296
2022-08-27,-0.002113727,0.17181724,99125.19547,0.367370519,27.50873009,2.623998389,77.89946389,8,1,1,Sindh_District,109,0,0,continuation,,0.511424345,0.357713637,1.937244771,0.464151692,0.367370519,0.383661765,0.404218292,867.1535953,438.3102134,9.466831419,589.5282547,879.5589663,1118.190187,77.89946389,79.83595249,99125.19547,0.683241585,3.4423516850000007,20.286395576999997,27.389907342,0.3912919344285714,26.946656877142857,,-0.03684777299999997,-0.0,-0.04833612100195402,2.2504261415477136,0.1121358723155421,-0.3221726576370129,0.39178836313261406,-0.4561392624592266,-1.3015413321212226,-0.15682755187488323,0.41557861426254966,0.8748581043910554,,0.0,87,0.06312058863194757,3.4423516850000007,681.4680389554296
2022-08-28,-0.00263824,0.286557058,99062.648,0.348971843,28.2061127,1.99728184,75.99801106,8,1,1,Sindh_District,109,0,0,continuation,0.17181724,,0.511424345,,0.464151692,0.367370519,0.367370519,0.383661765,2699.774764,867.1535953,438.3102134,299.4975431,393.8136756,963.7823207,77.89946389,77.89946389,99125.19547,0.45837429799999996,3.264757051000001,19.274504811999996,27.631187870999998,0.38468683385714286,27.154261658571425,0.11473981799999997,-0.034689921999999984,62.54747000000498,-0.04250194958125523,2.0675036966206313,0.2224122145447733,-0.3839997892751991,4.012554409542945,0.39041428840525316,-0.4559090519746502,-0.727503662236875,-0.5387302586512676,0.5717227661021005,,0.0,88,0.10000034465491789,3.264757051000001,712.3688766311304
2022-08-29,-0.002544219,0.191753942,99371.2455,0.333723024,28.3158658,1.064216315,78.78918003,8,1,1,Sindh_District,109,0,0,continuation,0.286557058,0.17181724,,0.357713637,1.937244771,0.348971843,0.367370519,0.367370519,2455.93227,2699.774764,867.1535953,9.466831419,589.5282547,809.3744548,75.99801106,77.89946389,99062.648,0.6501282399999999,1.5192662220000008,14.11494738,27.609502863,0.37555763828571426,27.24101701714286,-0.09480311599999997,-0.03364749500000003,-308.5975000000035,-0.04732240022865291,1.915897610740835,0.23976735108355127,-0.0789563038118565,3.530787289296532,4.008079905346415,0.38972322801219883,-1.2981797727582456,-0.15422388675300636,0.26858742859843016,,0.0,89,0.06399270538816061,1.5192662220000008,495.3905149517227
2022-08-30,-0.002573261,,99522.7948,0.322540234,28.33212981,1.636401073,78.16787307,8,1,1,Sindh_District,109,1,0,continuation,0.191753942,0.286557058,0.17181724,0.511424345,,0.333723024,0.348971843,0.367370519,2212.089776,2455.93227,2699.774764,438.3102134,299.4975431,873.4496526,78.78918003,75.99801106,99371.2455,0.47831099999999993,1.5192662220000008,8.763636006,27.096316576,0.36112231371428566,27.62335040857143,,-0.044830285000000025,-151.54929999999877,,1.8047166057649267,0.24233916102985847,0.07084765341893391,3.049020169050119,3.5267253179612092,4.003451881988064,-0.4543702608851625,-0.7240263877685628,0.3943806101666332,,1.0,90,,1.5192662220000008,373.02115501943706
2022-08-30,-0.002573261,0.143969033,99522.7948,0.322540234,28.33212981,1.636401073,78.16787307,8,1,1,Sindh_District,109,0,0,continuation,,0.191753942,0.286557058,,0.357713637,0.322540234,0.333723024,0.348971843,1574.480655,2212.089776,2455.93227,867.1535953,9.466831419,753.5406584,78.16787307,78.78918003,99522.7948,0.33572297500000003,1.3055216180000009,6.523101058,26.727099321999997,0.34945401971428564,27.91755678142857,,-0.026431609000000023,-0.0,-0.049752117786933274,1.8047166057649267,0.24233916102985847,0.07084765341893391,1.789276204706412,3.045370730576004,3.5226211338363234,0.3894392508285416,-1.2938288889432539,0.15897386314194903,,0.0,90,0.046435805592573716,1.3055216180000009,373.02115501943706
2022-08-31,-0.002889703,0.4943778,99312.6305,0.306786631,28.53507944,2.880009073,75.53804613,8,1,1,Sindh_District,109,0,0,continuation,0.143969033,,0.191753942,0.17181724,0.511424345,0.322540234,0.322540234,0.333723024,1968.247283,1574.480655,2212.089776,2699.774764,438.3102134,633.6316641,78.16787307,78.16787307,99522.7948,0.638346833,1.2884750730000007,6.7037472,26.937778667999996,0.3384718577142857,28.105539677142854,0.350408767,-0.026936393000000003,210.164300000004,-0.03193489574816637,1.648091880313453,0.27443136197128404,-0.13689625439614583,2.567253050779437,1.7867054736827632,3.0417903856845827,3.995378478958074,-0.4513111078134042,-0.07643288407905625,,0.0,91,0.1516684997031918,1.2884750730000007,519.2254899935509
2022-09-01,-0.002749294,0.042800296,99247.90083,0.290483825,28.76964472,2.515799269,76.85865233,9,1,1,Sindh_District,109,0,0,continuation,0.4943778,0.143969033,,0.286557058,,0.306786631,0.322540234,0.322540234,1199.840142,1968.247283,1574.480655,2455.93227,867.1535953,513.7226699,75.53804613,78.16787307,99312.6305,0.681147129,1.3312753690000008,5.065961506,26.566156508000002,0.3274880442857143,28.28567033857143,-0.45157750399999996,-0.03205640900000001,64.72967000000062,-0.05489624093756955,1.4860068948127623,0.3115229107444536,-0.2008804543643631,1.0490874126919696,2.564016145164837,1.784494884602628,3.5155841659723346,0.39120667315731045,-0.31183963110374024,,0.0,92,0.012432793693212199,1.3312753690000008,578.0532862471166
2022-09-02,-0.002676387,0.061819249,99370.91359,0.276320747,28.65663991,2.120112857,76.02900141,9,1,0,Sindh_District,109,0,0,non_flood,0.042800296,0.4943778,0.143969033,0.191753942,0.17181724,0.290483825,0.306786631,0.322540234,825.1996285,1199.840142,1968.247283,2212.089776,2699.774764,879.5589663,76.85865233,75.53804613,99247.90083,0.598997345,1.2212773780000008,4.663629063,26.627975757,0.314480934,28.449657455714284,0.019018952999999998,-0.046219487000000004,-123.0127599999978,-0.05392918491483633,1.3451954116683789,0.2936535848931691,-0.07928439131503653,0.3088986196896618,1.0471504986877291,2.5609596395047327,3.0357898529865945,3.9916258135257245,0.4063744866415834,,0.0,93,0.017081941062659003,1.2212773780000008,478.28811552902107
2022-09-03,-0.002818741,0.018607496,99097.79853,0.261236018,28.41042249,3.95738559,74.65126675,9,1,0,Sindh_District,109,0,0,non_flood,0.061819249,0.042800296,0.4943778,,0.286557058,0.276320747,0.290483825,0.306786631,450.5591151,825.1996285,1199.840142,1574.480655,2455.93227,393.8136756,76.02900141,76.85865233,99370.91359,0.12322704100000006,0.9533278160000009,4.218084867,25.801575802,0.30194724471428575,28.478844568571425,-0.043211753,-0.04555061299999996,273.11505999999645,-0.056126371373602504,1.1952207336131508,0.254719496085422,-0.3492540762117966,-0.4312901731150728,0.30759552270567575,1.0457447381505423,1.7812044640935643,3.5125659851076407,-0.5472463783247455,,0.0,94,0.004860948159990929,0.9533278160000009,673.5048259921211
2022-09-03,-0.002818741,0.018607496,99097.79853,0.261236018,28.41042249,3.95738559,74.65126675,9,1,1,Sindh_District,109,0,1,onset,0.018607496,0.061819249,0.042800296,0.143969033,0.191753942,0.261236018,0.276320747,0.290483825,75.91860167,450.5591151,825.1996285,1968.247283,2212.089776,589.5282547,74.65126675,76.02900141,99097.79853,0.09903424100000005,0.7801813700000009,2.299447592,24.975175847,0.2915919581428571,28.492352667142857,0.0,-0.02924780699999996,-0.0,-0.056126371373602504,1.1952207336131508,0.254719496085422,-0.3492540762117966,-1.1714789659790792,-0.4319594530789738,0.3069945907125111,2.5559955419684957,3.033506156689557,-0.16301721587851234,,0.0,94,0.004860948159990929,0.7801813700000009,673.5048259921211
2022-09-04,-0.002808805,0.001490731,98858.06129,0.245904137,27.86552155,4.218481409,73.86710286,9,1,0,Sindh_District,109,0,0,non_flood,0.018607496,0.018607496,0.061819249,0.4943778,,0.261236018,0.261236018,0.276320747,1112.239211,75.91860167,450.5591151,1199.840142,1574.480655,299.4975431,74.65126675,74.65126675,99097.79853,0.03870572300000006,0.7816721010000008,2.300938323,24.865726403,0.2806439442857143,28.425694344285716,-0.017116765000000003,-0.030416609999999983,239.7372400000022,-0.05699670691115597,1.0427888326518489,0.1685549119979729,-0.5862303423350209,0.8760115571818355,-1.1715144289228445,-0.43175555652833103,1.044046700478088,1.7808413274655532,-0.7324089183986084,,0.0,95,0.000366576920054147,0.7816721010000008,843.5170415138587
2022-09-05,-0.002607259,0.017654696,99064.31805,0.232914255,28.43817865,2.503227529,75.00671569,9,1,0,Sindh_District,109,0,0,non_flood,0.001490731,0.018607496,0.018607496,0.042800296,0.143969033,0.245904137,0.261236018,0.261236018,745.6894043,1112.239211,75.91860167,825.1996285,1968.247283,9.466831419,73.86710286,74.65126675,98858.06129,0.037752923000000056,0.6553577640000009,1.960879382,24.238648949,0.267840233,28.44084417857143,0.016163965000000002,-0.028321763000000028,-206.25676000000385,-0.05617481836111335,0.9136414432008744,0.25910854702423103,-0.38234897268433804,0.15180782261562648,0.8742228464793129,-1.1705057038283297,0.3068889358787915,2.5544463302361016,-1.3018006210777244,,0.0,96,0.00411203036609148,0.6553577640000009,701.8242999991467
